2020-09-06 09:23:48,"b""RT @JulienChieze: C'est le week-end \xf0\x9f\x8c\x9f #PS5 et #XboxSeriesX pr\xc3\xa9commandes limit\xc3\xa9es et exclusivit\xc3\xa9 la + s\xc3\xa9duisante ? #Mario ou #Link ? Passer\xe2\x80\xa6"""
2020-09-06 09:15:53,"b""RT @JulienChieze: C'est le week-end \xf0\x9f\x8c\x9f #PS5 et #XboxSeriesX pr\xc3\xa9commandes limit\xc3\xa9es et exclusivit\xc3\xa9 la + s\xc3\xa9duisante ? #Mario ou #Link ? Passer\xe2\x80\xa6"""
2020-09-06 09:06:58,"b""RT @JulienChieze: C'est le week-end \xf0\x9f\x8c\x9f #PS5 et #XboxSeriesX pr\xc3\xa9commandes limit\xc3\xa9es et exclusivit\xc3\xa9 la + s\xc3\xa9duisante ? #Mario ou #Link ? Passer\xe2\x80\xa6"""
2020-09-06 09:00:38,"b""RT @JulienChieze: C'est le week-end \xf0\x9f\x8c\x9f #PS5 et #XboxSeriesX pr\xc3\xa9commandes limit\xc3\xa9es et exclusivit\xc3\xa9 la + s\xc3\xa9duisante ? #Mario ou #Link ? Passer\xe2\x80\xa6"""
2020-09-06 08:51:24,"b""RT @JulienChieze: C'est le week-end \xf0\x9f\x8c\x9f #PS5 et #XboxSeriesX pr\xc3\xa9commandes limit\xc3\xa9es et exclusivit\xc3\xa9 la + s\xc3\xa9duisante ? #Mario ou #Link ? Passer\xe2\x80\xa6"""
2020-09-06 08:47:05,"b""RT @JulienChieze: C'est le week-end \xf0\x9f\x8c\x9f #PS5 et #XboxSeriesX pr\xc3\xa9commandes limit\xc3\xa9es et exclusivit\xc3\xa9 la + s\xc3\xa9duisante ? #Mario ou #Link ? Passer\xe2\x80\xa6"""
2020-09-06 08:46:38,"b""RT @JulienChieze: C'est le week-end \xf0\x9f\x8c\x9f #PS5 et #XboxSeriesX pr\xc3\xa9commandes limit\xc3\xa9es et exclusivit\xc3\xa9 la + s\xc3\xa9duisante ? #Mario ou #Link ? Passer\xe2\x80\xa6"""
2020-09-06 08:40:11,"b""RT @JulienChieze: C'est le week-end \xf0\x9f\x8c\x9f #PS5 et #XboxSeriesX pr\xc3\xa9commandes limit\xc3\xa9es et exclusivit\xc3\xa9 la + s\xc3\xa9duisante ? #Mario ou #Link ? Passer\xe2\x80\xa6"""
2020-09-06 08:39:52,"b""RT @JulienChieze: C'est le week-end \xf0\x9f\x8c\x9f #PS5 et #XboxSeriesX pr\xc3\xa9commandes limit\xc3\xa9es et exclusivit\xc3\xa9 la + s\xc3\xa9duisante ? #Mario ou #Link ? Passer\xe2\x80\xa6"""
2020-09-06 08:33:13,"b""RT @JulienChieze: C'est le week-end \xf0\x9f\x8c\x9f #PS5 et #XboxSeriesX pr\xc3\xa9commandes limit\xc3\xa9es et exclusivit\xc3\xa9 la + s\xc3\xa9duisante ? #Mario ou #Link ? Passer\xe2\x80\xa6"""
